time	V(ausgang)*I(I1)	V(n004)*I(V2)
8.180090659468831e-002	7.435476e+000	6.530552e-001
8.180948881278727e-002	7.427160e+000	6.075921e-001
8.181891245377271e-002	7.418216e+000	5.339218e-001
8.182979884164987e-002	7.408226e+000	4.074726e-001
8.184319479147006e-002	7.396626e+000	1.766250e-001
8.186226331461144e-002	7.381659e+000	-2.947910e-001
8.188787045863344e-002	7.364503e+000	-1.141789e+000
8.191864088256806e-002	7.348319e+000	-2.390929e+000
8.195130223559055e-002	7.336839e+000	-3.893258e+000
8.199502941119308e-002	7.330685e+000	-6.039316e+000
8.205433626378067e-002	7.336996e+000	-9.026776e+000
8.212414617898867e-002	7.368109e+000	-1.248219e+001
8.226261882296859e-002	7.487683e+000	-1.900661e+001
8.243270733447039e-002	7.714862e+000	-2.628985e+001
8.267020660324553e-002	8.145602e+000	-3.482882e+001
8.296678342360975e-002	8.792918e+000	-4.290491e+001
8.333466013061164e-002	9.667209e+000	-4.916120e+001
8.373466013061159e-002	1.060884e+001	-5.178176e+001
8.413466013061155e-002	1.146233e+001	-5.060726e+001
8.453466013061151e-002	1.217528e+001	-4.642237e+001
8.487571149828088e-002	1.263369e+001	-4.102035e+001
8.525378442494425e-002	1.295523e+001	-3.367446e+001
8.565378442494420e-002	1.308598e+001	-2.513079e+001
8.605378442494416e-002	1.301532e+001	-1.658612e+001
8.632410855047157e-002	1.286164e+001	-1.129900e+001
8.641339224425892e-002	1.278835e+001	-9.832304e+000
8.647108084048893e-002	1.273420e+001	-9.096202e+000
8.652300969436444e-002	1.268352e+001	-8.626202e+000
8.658437882252024e-002	1.262269e+001	-8.262040e+000
8.660795927626674e-002	1.259918e+001	-8.173257e+000
8.662752787532213e-002	1.257962e+001	-8.125052e+000
8.664784209599996e-002	1.255932e+001	-8.085998e+000
8.666844267242935e-002	1.253872e+001	-8.053625e+000
8.668630307358149e-002	1.252086e+001	-8.029795e+000
8.670573822202177e-002	1.250142e+001	-8.006728e+000
8.671924237607109e-002	1.248792e+001	-7.991878e+000
8.673537834760692e-002	1.247178e+001	-7.974960e+000
8.674490644021060e-002	1.246225e+001	-7.965201e+000
8.675388354123415e-002	1.245328e+001	-7.956142e+000
8.675972986627822e-002	1.244743e+001	-7.950269e+000
8.676393083778555e-002	1.244323e+001	-7.946068e+000
8.676676906138015e-002	1.244039e+001	-7.943226e+000
8.676868038324848e-002	1.243848e+001	-7.941319e+000
8.677003082028034e-002	1.243713e+001	-7.939966e+000
8.677100405074423e-002	1.243616e+001	-7.938994e+000
8.677179547412450e-002	1.243536e+001	-7.938205e+000
8.677252510241973e-002	1.243463e+001	-7.937473e+000
8.677327187321726e-002	1.243389e+001	-7.936729e+000
8.677415318061965e-002	1.243301e+001	-7.935847e+000
8.677543362402340e-002	1.243173e+001	-7.934567e+000
8.677685275947644e-002	1.243031e+001	-7.933147e+000
8.677816612944511e-002	1.242899e+001	-7.931832e+000
8.678080527582988e-002	1.242635e+001	-7.929188e+000
8.678196069889776e-002	1.242520e+001	-7.928030e+000
8.678363283234569e-002	1.242353e+001	-7.926353e+000
8.678422792867913e-002	1.242293e+001	-7.925757e+000
8.678471361486595e-002	1.242245e+001	-7.925269e+000
8.678512134078620e-002	1.242204e+001	-7.924859e+000
8.678553906014552e-002	1.242162e+001	-7.924440e+000
8.678592025305398e-002	1.242124e+001	-7.924056e+000
8.678635770074927e-002	1.242080e+001	-7.923618e+000
8.678694559063271e-002	1.242021e+001	-7.923027e+000
8.678812137039960e-002	1.241904e+001	-7.921845e+000
8.678918659694235e-002	1.241797e+001	-7.920773e+000
8.679055791564949e-002	1.241660e+001	-7.919391e+000
8.679529700770650e-002	1.241186e+001	-7.914609e+000
8.680081423673858e-002	1.240634e+001	-7.909018e+000
8.680669366067173e-002	1.240047e+001	-7.903030e+000
8.681258186031815e-002	1.239458e+001	-7.896997e+000
8.681814704949276e-002	1.238901e+001	-7.891262e+000
8.682331925370979e-002	1.238384e+001	-7.885899e+000
8.682813700006220e-002	1.237902e+001	-7.880874e+000
8.683294695193089e-002	1.237421e+001	-7.875827e+000
8.683833387130624e-002	1.236882e+001	-7.870138e+000
8.684285028177230e-002	1.236431e+001	-7.865338e+000
8.684561858754369e-002	1.236154e+001	-7.862381e+000
8.684888854858008e-002	1.235827e+001	-7.858874e+000
8.685280271168805e-002	1.235436e+001	-7.854655e+000
8.685762697200616e-002	1.234953e+001	-7.849425e+000
8.686335724615424e-002	1.234380e+001	-7.843166e+000
8.687065121845095e-002	1.233651e+001	-7.835127e+000
8.687848678992616e-002	1.232867e+001	-7.826398e+000
8.688745489746397e-002	1.231970e+001	-7.816288e+000
8.689665891512144e-002	1.231050e+001	-7.805781e+000
8.690522104647480e-002	1.230194e+001	-7.795884e+000
8.691421388352738e-002	1.229294e+001	-7.785360e+000
8.692147586437815e-002	1.228568e+001	-7.776765e+000
8.692900813815663e-002	1.227815e+001	-7.767757e+000
8.693473440709953e-002	1.227242e+001	-7.760848e+000
8.693981767935388e-002	1.226734e+001	-7.754667e+000
8.694411518202627e-002	1.226304e+001	-7.749407e+000
8.694854009172259e-002	1.225862e+001	-7.743959e+000
8.695278668123696e-002	1.225437e+001	-7.738700e+000
8.695777883535649e-002	1.224938e+001	-7.732476e+000
8.696531433923582e-002	1.224184e+001	-7.723006e+000
8.697058860042883e-002	1.223657e+001	-7.716325e+000
8.697423767117196e-002	1.223292e+001	-7.711676e+000
8.697625483788640e-002	1.223090e+001	-7.709096e+000
8.697719334854503e-002	1.222996e+001	-7.707894e+000
8.697751632722972e-002	1.222964e+001	-7.707479e+000
8.697762539425524e-002	1.222953e+001	-7.707340e+000
8.697765786251877e-002	1.222950e+001	-7.707298e+000
8.697769507760167e-002	1.222946e+001	-7.707251e+000
8.697770516834780e-002	1.222945e+001	-7.707237e+000
8.697771805241217e-002	1.222944e+001	-7.707220e+000
8.697773337126735e-002	1.222942e+001	-7.707200e+000
8.697774992367446e-002	1.222941e+001	-7.707178e+000
8.697778213998830e-002	1.222938e+001	-7.707137e+000
8.697780062558758e-002	1.222936e+001	-7.707113e+000
8.697782043770685e-002	1.222934e+001	-7.707089e+000
8.697784575870304e-002	1.222931e+001	-7.707057e+000
8.697785987935969e-002	1.222930e+001	-7.707039e+000
8.697787468775386e-002	1.222928e+001	-7.707020e+000
8.697789164477221e-002	1.222927e+001	-7.706998e+000
8.697791034985802e-002	1.222925e+001	-7.706974e+000
8.697793133180987e-002	1.222923e+001	-7.706946e+000
8.697794827377403e-002	1.222921e+001	-7.706924e+000
8.697796540898595e-002	1.222919e+001	-7.706902e+000
8.697798813535052e-002	1.222917e+001	-7.706873e+000
8.697800862651128e-002	1.222915e+001	-7.706847e+000
8.697803773147683e-002	1.222912e+001	-7.706811e+000
8.697807072451180e-002	1.222909e+001	-7.706767e+000
8.697809394958511e-002	1.222906e+001	-7.706738e+000
8.697811524504617e-002	1.222904e+001	-7.706710e+000
8.697814094593015e-002	1.222902e+001	-7.706677e+000
8.697816203935460e-002	1.222900e+001	-7.706649e+000
8.697818551307235e-002	1.222897e+001	-7.706620e+000
8.697821057012467e-002	1.222895e+001	-7.706588e+000
8.697826657385022e-002	1.222889e+001	-7.706516e+000
8.697829012719083e-002	1.222887e+001	-7.706486e+000
8.697831589267824e-002	1.222884e+001	-7.706453e+000
8.697836326365693e-002	1.222880e+001	-7.706391e+000
8.697839309687694e-002	1.222876e+001	-7.706353e+000
8.697842299534153e-002	1.222873e+001	-7.706315e+000
8.697844659118015e-002	1.222871e+001	-7.706285e+000
8.697847088611854e-002	1.222869e+001	-7.706254e+000
8.697850120702000e-002	1.222866e+001	-7.706214e+000
8.697856644766411e-002	1.222859e+001	-7.706131e+000
8.697860348539854e-002	1.222855e+001	-7.706083e+000
8.697866508756591e-002	1.222849e+001	-7.706003e+000
8.697870001074459e-002	1.222846e+001	-7.705959e+000
8.697876583450293e-002	1.222839e+001	-7.705874e+000
8.697880974763650e-002	1.222835e+001	-7.705818e+000
8.697884952503965e-002	1.222831e+001	-7.705767e+000
8.697888273771337e-002	1.222828e+001	-7.705723e+000
8.697892746327007e-002	1.222823e+001	-7.705666e+000
8.697897407153477e-002	1.222818e+001	-7.705606e+000
8.697902496328780e-002	1.222813e+001	-7.705541e+000
8.697907127345506e-002	1.222809e+001	-7.705482e+000
8.697911148540427e-002	1.222805e+001	-7.705430e+000
8.697920441638063e-002	1.222795e+001	-7.705310e+000
8.697932653897256e-002	1.222783e+001	-7.705153e+000
8.697945874068869e-002	1.222770e+001	-7.704984e+000
8.697959212873008e-002	1.222757e+001	-7.704812e+000
8.697966638146271e-002	1.222749e+001	-7.704716e+000
8.697980957163731e-002	1.222735e+001	-7.704532e+000
8.697997095214272e-002	1.222719e+001	-7.704324e+000
8.698018082026648e-002	1.222698e+001	-7.704053e+000
8.698416769929514e-002	1.222299e+001	-7.698906e+000
8.698815457832378e-002	1.221900e+001	-7.693733e+000
8.699214145735243e-002	1.221502e+001	-7.688532e+000
8.699612833638107e-002	1.221103e+001	-7.683306e+000
8.700011521540972e-002	1.220704e+001	-7.678052e+000
8.700410209443836e-002	1.220306e+001	-7.672772e+000
8.700808897346701e-002	1.219907e+001	-7.667466e+000
8.701219833120259e-002	1.219496e+001	-7.661970e+000
8.701630768893819e-002	1.219085e+001	-7.656445e+000
8.702041704667377e-002	1.218674e+001	-7.650893e+000
8.702452640440936e-002	1.218263e+001	-7.645312e+000
8.702863576214494e-002	1.217852e+001	-7.639703e+000
8.703274511988053e-002	1.217441e+001	-7.634067e+000
8.703685447761611e-002	1.217030e+001	-7.628402e+000
8.703995589417404e-002	1.216720e+001	-7.624109e+000
8.704305731073199e-002	1.216410e+001	-7.619799e+000
8.704615872728992e-002	1.216100e+001	-7.615472e+000
8.704926014384785e-002	1.215790e+001	-7.611129e+000
8.705236156040579e-002	1.215480e+001	-7.606769e+000
8.705546297696373e-002	1.215170e+001	-7.602392e+000
8.705856439352167e-002	1.214859e+001	-7.597999e+000
8.707003509038336e-002	1.213712e+001	-7.581612e+000
8.708776641454463e-002	1.211939e+001	-7.555874e+000
8.710443705912518e-002	1.210272e+001	-7.531208e+000
8.712719869709662e-002	1.207996e+001	-7.496796e+000
8.715198972701743e-002	1.205517e+001	-7.458362e+000
8.718506435804629e-002	1.202209e+001	-7.405546e+000
8.722409123213371e-002	1.198307e+001	-7.340961e+000
8.728050617701444e-002	1.192665e+001	-7.243334e+000
8.735606850711375e-002	1.185109e+001	-7.104507e+000
8.749547938339664e-002	1.171168e+001	-6.825149e+000
8.773288043995198e-002	1.147428e+001	-6.287483e+000
8.813288043995193e-002	1.107428e+001	-5.250389e+000
8.853288043995189e-002	1.067428e+001	-4.102434e+000
8.893288043995185e-002	1.027428e+001	-2.903494e+000
8.933288043995180e-002	9.874277e+000	-1.725956e+000
8.973288043995176e-002	9.474277e+000	-6.407315e-001
9.013288043995171e-002	9.074278e+000	2.871455e-001
9.053288043995167e-002	8.674277e+000	1.002558e+000
9.093288043995162e-002	8.274278e+000	1.463717e+000
9.133288043995158e-002	7.874278e+000	1.648738e+000
9.144046253577121e-002	7.766695e+000	1.649311e+000
9.152780062763388e-002	7.679358e+000	1.633475e+000
9.156261152989187e-002	7.644547e+000	1.623254e+000
9.163223333440784e-002	7.574925e+000	1.596252e+000
9.165581453854910e-002	7.551344e+000	1.585175e+000
9.166787956565836e-002	7.539279e+000	1.579105e+000
9.167582947002428e-002	7.531329e+000	1.574957e+000
9.168402132032982e-002	7.523137e+000	1.570561e+000
9.169107877777594e-002	7.516080e+000	1.566672e+000
9.169853740341893e-002	7.508621e+000	1.562453e+000
9.170631508717519e-002	7.500844e+000	1.557929e+000
9.171342609590960e-002	7.493733e+000	1.553664e+000
9.172101512100250e-002	7.486145e+000	1.548953e+000
9.172822362032784e-002	7.478939e+000	1.544283e+000
9.173564944504875e-002	7.471516e+000	1.539198e+000
9.174294985187359e-002	7.464221e+000	1.533805e+000
9.175034577609098e-002	7.456834e+000	1.527726e+000
9.175773361176154e-002	7.449462e+000	1.520674e+000
9.176520777945407e-002	7.442016e+000	1.511925e+000
9.177276557777936e-002	7.434505e+000	1.500396e+000
9.178049993264714e-002	7.426850e+000	1.484098e+000
9.178850155234630e-002	7.418987e+000	1.459686e+000
9.179697009628718e-002	7.410762e+000	1.421114e+000
9.180620599964284e-002	7.401960e+000	1.357420e+000
9.181677643271968e-002	7.392195e+000	1.247064e+000
9.182960341137625e-002	7.380960e+000	1.045290e+000
9.184768140719546e-002	7.366402e+000	6.370059e-001
9.186817544936377e-002	7.351822e+000	1.964291e-002
9.189059801171640e-002	7.338357e+000	-8.112350e-001
9.191294896587010e-002	7.327866e+000	-1.761094e+000
9.194579712438245e-002	7.317580e+000	-3.285218e+000
9.198752514487141e-002	7.312607e+000	-5.322539e+000
9.204415050063963e-002	7.321215e+000	-8.132219e+000
9.214155291783233e-002	7.371597e+000	-1.287448e+001
9.228645583161665e-002	7.506036e+000	-1.964695e+001
9.242091237247518e-002	7.689425e+000	-2.538341e+001
9.260268799975735e-002	8.018175e+000	-3.188367e+001
9.293387781843066e-002	8.733233e+000	-4.119896e+001
9.324588355355756e-002	9.471782e+000	-4.703704e+001
9.364588355355752e-002	1.042807e+001	-5.030611e+001
9.404415774021646e-002	1.130572e+001	-4.982652e+001
9.444415774021642e-002	1.204987e+001	-4.615108e+001
9.484415774021637e-002	1.261476e+001	-4.009065e+001
9.524203720592617e-002	1.297239e+001	-3.246234e+001
9.564203720592612e-002	1.311269e+001	-2.395845e+001
9.604203720592608e-002	1.304470e+001	-1.546659e+001
9.634402105181772e-002	1.287250e+001	-9.637721e+000
9.642850341651388e-002	1.280259e+001	-8.301632e+000
9.648302659407537e-002	1.275084e+001	-7.661860e+000
9.653790544434149e-002	1.269698e+001	-7.232086e+000
9.660626680844653e-002	1.262907e+001	-6.901140e+000
9.661885529832559e-002	1.261651e+001	-6.864261e+000
9.663713809928598e-002	1.259824e+001	-6.830382e+000
9.665741453446342e-002	1.257796e+001	-6.799573e+000
9.667045073408032e-002	1.256493e+001	-6.783197e+000
9.668562356292731e-002	1.254976e+001	-6.766749e+000
9.669484558487296e-002	1.254053e+001	-6.757632e+000
9.670233347374213e-002	1.253305e+001	-6.750737e+000
9.670728092753267e-002	1.252810e+001	-6.746330e+000
9.671075725145117e-002	1.252462e+001	-6.743340e+000
9.671325940789444e-002	1.252212e+001	-6.741202e+000
9.671513637729157e-002	1.252024e+001	-6.739627e+000
9.671670465202842e-002	1.251867e+001	-6.738326e+000
9.671816176733883e-002	1.251722e+001	-6.737110e+000
9.671964677197742e-002	1.251573e+001	-6.735893e+000
9.672246679547858e-002	1.251291e+001	-6.733587e+000
9.672385074111267e-002	1.251153e+001	-6.732465e+000
9.672524503189528e-002	1.251013e+001	-6.731339e+000
9.672666252153017e-002	1.250872e+001	-6.730202e+000
9.672814845031996e-002	1.250723e+001	-6.729013e+000
9.672971534878305e-002	1.250566e+001	-6.727767e+000
9.673138092035483e-002	1.250400e+001	-6.726447e+000
9.673304269885374e-002	1.250234e+001	-6.725137e+000
9.673477174540368e-002	1.250061e+001	-6.723780e+000
9.673648721262962e-002	1.249889e+001	-6.722440e+000
9.673823371170065e-002	1.249715e+001	-6.721079e+000
9.673997332967954e-002	1.249541e+001	-6.719729e+000
9.674173773042116e-002	1.249364e+001	-6.718364e+000
9.674346905555942e-002	1.249191e+001	-6.717031e+000
9.674520830501587e-002	1.249017e+001	-6.715695e+000
9.674691899907917e-002	1.248846e+001	-6.714384e+000
9.674863907698494e-002	1.248674e+001	-6.713069e+000
9.675033307965830e-002	1.248505e+001	-6.711777e+000
9.675204571359330e-002	1.248333e+001	-6.710475e+000
9.675719517368331e-002	1.247818e+001	-6.706569e+000
9.676264204751284e-002	1.247274e+001	-6.702454e+000
9.676870252973291e-002	1.246668e+001	-6.697887e+000
9.677332090061663e-002	1.246206e+001	-6.694409e+000
9.677855584538520e-002	1.245682e+001	-6.690464e+000
9.678450299754793e-002	1.245088e+001	-6.685974e+000
9.678775132153283e-002	1.244763e+001	-6.683516e+000
9.679116346343553e-002	1.244421e+001	-6.680928e+000
9.679472087731889e-002	1.244066e+001	-6.678223e+000
9.679839386461753e-002	1.243698e+001	-6.675421e+000
9.680213158621032e-002	1.243325e+001	-6.672558e+000
9.680590059368988e-002	1.242948e+001	-6.669662e+000
9.680963757792771e-002	1.242574e+001	-6.666777e+000
9.681330509960495e-002	1.242207e+001	-6.663933e+000
9.681685946323426e-002	1.241852e+001	-6.661165e+000
9.682025698724650e-002	1.241512e+001	-6.658505e+000
9.682349781651567e-002	1.241188e+001	-6.655959e+000
9.682653263010577e-002	1.240884e+001	-6.653562e+000
9.683207491643364e-002	1.240330e+001	-6.649158e+000
9.683698016069875e-002	1.239840e+001	-6.645230e+000
9.684147220649619e-002	1.239390e+001	-6.641606e+000
9.684591658509634e-002	1.238946e+001	-6.637996e+000
9.684831153037010e-002	1.238707e+001	-6.636039e+000
9.685097253644226e-002	1.238440e+001	-6.633856e+000
9.685414689792660e-002	1.238123e+001	-6.631239e+000
9.685829210644825e-002	1.237708e+001	-6.627801e+000
9.686421414641888e-002	1.237116e+001	-6.622842e+000
9.687552735365157e-002	1.235985e+001	-6.613227e+000
9.689099878306995e-002	1.234438e+001	-6.599791e+000
9.690443631867807e-002	1.233094e+001	-6.587836e+000
9.691945860539586e-002	1.231592e+001	-6.574154e+000
9.692948655931089e-002	1.230589e+001	-6.564827e+000
9.694211467609659e-002	1.229326e+001	-6.552859e+000
9.695033322273849e-002	1.228504e+001	-6.544939e+000
9.696016362114679e-002	1.227521e+001	-6.535322e+000
9.696891943818131e-002	1.226646e+001	-6.526631e+000
9.697865384384041e-002	1.225672e+001	-6.516830e+000
9.698628206959981e-002	1.224909e+001	-6.509053e+000
9.699017764625484e-002	1.224520e+001	-6.505047e+000
9.699175884656164e-002	1.224362e+001	-6.503414e+000
9.699217287217443e-002	1.224320e+001	-6.502985e+000
9.699229541753973e-002	1.224308e+001	-6.502860e+000
9.699232304294281e-002	1.224305e+001	-6.502833e+000
9.699234083720609e-002	1.224304e+001	-6.502814e+000
9.699234539370394e-002	1.224303e+001	-6.502810e+000
9.699235147140417e-002	1.224303e+001	-6.502803e+000
9.699235783747484e-002	1.224302e+001	-6.502795e+000
9.699236412910139e-002	1.224301e+001	-6.502789e+000
9.699237217621248e-002	1.224300e+001	-6.502779e+000
9.699238313385494e-002	1.224299e+001	-6.502767e+000
9.699239238656010e-002	1.224298e+001	-6.502756e+000
9.699239844900420e-002	1.224298e+001	-6.502750e+000
9.699240418936295e-002	1.224297e+001	-6.502743e+000
9.699241127026936e-002	1.224297e+001	-6.502736e+000
9.699243007594782e-002	1.224295e+001	-6.502717e+000
9.699244181823485e-002	1.224294e+001	-6.502705e+000
9.699245592868888e-002	1.224292e+001	-6.502691e+000
9.699247155373825e-002	1.224291e+001	-6.502676e+000
9.699249225034157e-002	1.224288e+001	-6.502656e+000
9.699250237180412e-002	1.224287e+001	-6.502646e+000
9.699252386090673e-002	1.224285e+001	-6.502624e+000
9.699253336835612e-002	1.224284e+001	-6.502614e+000
9.699254178248784e-002	1.224284e+001	-6.502604e+000
9.699254900281751e-002	1.224283e+001	-6.502596e+000
9.699255469712109e-002	1.224282e+001	-6.502590e+000
9.699255951916008e-002	1.224282e+001	-6.502585e+000
9.699256477333451e-002	1.224281e+001	-6.502579e+000
9.699257219539459e-002	1.224280e+001	-6.502571e+000
9.699257976014664e-002	1.224280e+001	-6.502563e+000
9.699259005598038e-002	1.224279e+001	-6.502551e+000
9.699261332869380e-002	1.224276e+001	-6.502527e+000
9.699262644455764e-002	1.224275e+001	-6.502515e+000
9.699264187662327e-002	1.224273e+001	-6.502499e+000
9.699265891643127e-002	1.224272e+001	-6.502483e+000
9.699268271268002e-002	1.224269e+001	-6.502458e+000
9.699269548912315e-002	1.224268e+001	-6.502445e+000
9.699270611465582e-002	1.224267e+001	-6.502434e+000
9.699271721941760e-002	1.224266e+001	-6.502423e+000
9.699272882184562e-002	1.224265e+001	-6.502410e+000
9.699274132430047e-002	1.224264e+001	-6.502396e+000
9.699275376123295e-002	1.224262e+001	-6.502383e+000
9.699276879376650e-002	1.224261e+001	-6.502367e+000
9.699278258049560e-002	1.224259e+001	-6.502353e+000
9.699279863199173e-002	1.224258e+001	-6.502336e+000
9.699281322116982e-002	1.224256e+001	-6.502321e+000
9.699283062493691e-002	1.224255e+001	-6.502304e+000
9.699284920937290e-002	1.224253e+001	-6.502285e+000
9.699287051072092e-002	1.224251e+001	-6.502263e+000
9.699289671902367e-002	1.224248e+001	-6.502236e+000
9.699291035393276e-002	1.224247e+001	-6.502222e+000
9.699292557868000e-002	1.224245e+001	-6.502205e+000
9.699294140013504e-002	1.224244e+001	-6.502188e+000
9.699295955981668e-002	1.224242e+001	-6.502170e+000
9.699299187272004e-002	1.224238e+001	-6.502136e+000
9.699300982496761e-002	1.224237e+001	-6.502118e+000
9.699302952843347e-002	1.224235e+001	-6.502098e+000
9.699305531647595e-002	1.224232e+001	-6.502072e+000
9.699308332295920e-002	1.224229e+001	-6.502043e+000
9.699309954351232e-002	1.224228e+001	-6.502025e+000
9.699311744747141e-002	1.224226e+001	-6.502006e+000
9.699313809677734e-002	1.224224e+001	-6.501985e+000
9.699315412573772e-002	1.224222e+001	-6.501968e+000
9.699317061751078e-002	1.224221e+001	-6.501951e+000
9.699319237680903e-002	1.224218e+001	-6.501928e+000
9.699321215049894e-002	1.224216e+001	-6.501908e+000
9.699323953345218e-002	1.224214e+001	-6.501881e+000
9.699327171207672e-002	1.224211e+001	-6.501847e+000
9.699329107110177e-002	1.224209e+001	-6.501827e+000
9.699331196963679e-002	1.224206e+001	-6.501805e+000
9.699333886322470e-002	1.224204e+001	-6.501776e+000
9.699335749738980e-002	1.224202e+001	-6.501757e+000
9.699337764139548e-002	1.224200e+001	-6.501736e+000
9.699340177669424e-002	1.224197e+001	-6.501712e+000
9.699342935709621e-002	1.224195e+001	-6.501683e+000
9.699346708701429e-002	1.224191e+001	-6.501643e+000
9.699349332353646e-002	1.224188e+001	-6.501617e+000
9.699351718475846e-002	1.224186e+001	-6.501592e+000
9.699356299093176e-002	1.224181e+001	-6.501544e+000
9.699359183153555e-002	1.224179e+001	-6.501515e+000
9.699361980545862e-002	1.224176e+001	-6.501485e+000
9.699364322897508e-002	1.224173e+001	-6.501461e+000
9.699366589746494e-002	1.224171e+001	-6.501438e+000
9.699369558971172e-002	1.224168e+001	-6.501406e+000
9.699372632503722e-002	1.224165e+001	-6.501374e+000
9.699375032086410e-002	1.224163e+001	-6.501350e+000
9.699377833010392e-002	1.224160e+001	-6.501321e+000
9.699381002120300e-002	1.224157e+001	-6.501288e+000
9.699384070301209e-002	1.224154e+001	-6.501256e+000
9.699386851389280e-002	1.224151e+001	-6.501227e+000
9.699390311953593e-002	1.224147e+001	-6.501191e+000
9.699394305444264e-002	1.224143e+001	-6.501150e+000
9.699397621157080e-002	1.224140e+001	-6.501116e+000
9.699401548736519e-002	1.224136e+001	-6.501075e+000
9.699405777199743e-002	1.224132e+001	-6.501031e+000
9.699409521130009e-002	1.224128e+001	-6.500992e+000
9.699416884682888e-002	1.224121e+001	-6.500915e+000
9.699421264310104e-002	1.224116e+001	-6.500870e+000
9.699425739070844e-002	1.224112e+001	-6.500823e+000
9.699429617920563e-002	1.224108e+001	-6.500783e+000
9.699438579510966e-002	1.224099e+001	-6.500690e+000
9.699449659039505e-002	1.224088e+001	-6.500575e+000
9.699461097776496e-002	1.224077e+001	-6.500456e+000
9.699473437406259e-002	1.224064e+001	-6.500328e+000
9.699487285905706e-002	1.224050e+001	-6.500184e+000
9.699503420648270e-002	1.224034e+001	-6.500016e+000
9.699519601417894e-002	1.224018e+001	-6.499848e+000
9.699912527441564e-002	1.223625e+001	-6.495749e+000
9.700305453465231e-002	1.223232e+001	-6.491625e+000
9.700698379488901e-002	1.222839e+001	-6.487478e+000
9.701091305512569e-002	1.222446e+001	-6.483307e+000
9.701484231536238e-002	1.222053e+001	-6.479112e+000
9.701877157559906e-002	1.221661e+001	-6.474893e+000
9.702270083583575e-002	1.221268e+001	-6.470651e+000
9.702806633822014e-002	1.220731e+001	-6.464819e+000
9.703393477453848e-002	1.220144e+001	-6.458391e+000
9.703403499741803e-002	1.220134e+001	-6.458281e+000
9.703413285738038e-002	1.220124e+001	-6.458174e+000
9.703423098506192e-002	1.220115e+001	-6.458065e+000
9.703438342750674e-002	1.220099e+001	-6.457897e+000
9.703453586995157e-002	1.220084e+001	-6.457730e+000
9.703468831239639e-002	1.220069e+001	-6.457562e+000
9.703484075484123e-002	1.220054e+001	-6.457394e+000
9.703499319728605e-002	1.220038e+001	-6.457226e+000
9.703514563973088e-002	1.220023e+001	-6.457058e+000
9.703529808217570e-002	1.220008e+001	-6.456890e+000
9.703744036216273e-002	1.219794e+001	-6.454526e+000
9.703958264214975e-002	1.219579e+001	-6.452154e+000
9.704172492213678e-002	1.219365e+001	-6.449774e+000
9.704386720212380e-002	1.219151e+001	-6.447387e+000
9.704600948211083e-002	1.218937e+001	-6.444993e+000
9.704815176209784e-002	1.218722e+001	-6.442592e+000
9.705029404208487e-002	1.218508e+001	-6.440183e+000
9.705852745247912e-002	1.217685e+001	-6.430856e+000
9.707248637362942e-002	1.216289e+001	-6.414812e+000
9.708714463084123e-002	1.214823e+001	-6.397648e+000
9.710635434504433e-002	1.212902e+001	-6.374660e+000
9.712738149741285e-002	1.210800e+001	-6.348858e+000
9.715430593565599e-002	1.208107e+001	-6.314846e+000
9.718567166197578e-002	1.204971e+001	-6.273850e+000
9.722776211711115e-002	1.200762e+001	-6.216536e+000
9.728149549763998e-002	1.195388e+001	-6.139516e+000
9.736506482259544e-002	1.187031e+001	-6.011300e+000
9.749330635566533e-002	1.174207e+001	-5.794496e+000
9.774978942180512e-002	1.148559e+001	-5.297918e+000
9.814978942180508e-002	1.108559e+001	-4.403004e+000
9.854978942180503e-002	1.068559e+001	-3.411192e+000
9.894978942180499e-002	1.028559e+001	-2.381205e+000
9.934978942180495e-002	9.885588e+000	-1.382765e+000
9.974978942180490e-002	9.485587e+000	-4.846353e-001
9.999999999999998e-002	9.235376e+000	-2.240316e-014
